,address,postcode,bedrooms,baths,parking,property_type,property_features,freq,processed_price
https://www.domain.com.au/10-151-153-huntingdale-road-ashwood-vic-3147-16045883,10/151-153 Huntingdale Road Ashwood VIC 3147,3147,2,2,1,Apartment / Unit / Flat,"['Broadband internet access*', 'Heating*', 'Ensuite', 'Air conditioning', 'Secure Parking', 'Intercom', 'Garden / Courtyard', 'Fully fenced', 'Built in wardrobes', 'Dishwasher', 'Out door entertaining area', 'Internal Laundry']",week,445.0
https://www.domain.com.au/1-27-george-street-ashwood-vic-3147-16015155,1/27 George Street Ashwood VIC 3147,3147,4,2,2,House,"['Gas*', 'Internal Laundry*', 'Secure Parking*', 'Heating*', 'Dishwasher*']",week,720.0
https://www.domain.com.au/49-alamein-avenue-ashburton-vic-3147-16012256,49 Alamein Avenue Ashburton VIC 3147,3147,3,1,1,House,"['Internal Laundry*', 'Bath*', 'Built in wardrobes', 'Ducted Heating', 'Floorboards', 'Outdoor Ent.', 'Secure Parking', 'Shed']",week,495.0
https://www.domain.com.au/52b-victory-boulevard-ashburton-vic-3147-16003422,52B Victory Boulevard Ashburton VIC 3147,3147,3,3,1,House,"['Air conditioning*', 'Built in wardrobes*', 'Gas*', 'Secure Parking*', 'Heating*', 'Dishwasher*', 'Solar panels*']",week,820.0
https://www.domain.com.au/138-ashburn-grove-ashburton-vic-3147-15995396,138 Ashburn Grove Ashburton VIC 3147,3147,3,3,2,House,['Heating*'],week,640.0
https://www.domain.com.au/7-bardia-avenue-ashburton-vic-3147-15990685,7 Bardia Avenue Ashburton VIC 3147,3147,3,1,1,House,"['Built in wardrobes*', 'Internal Laundry*', 'Bath*', 'Heating*']",week,430.0
https://www.domain.com.au/2-ashby-court-chadstone-vic-3148-16068521,2 Ashby Court Chadstone VIC 3148,3148,3,1,3,House,"['Dishwasher', 'Ducted Heating', 'Floorboards']",week,490.0
https://www.domain.com.au/1-4-cabena-crescent-chadstone-vic-3148-15039332,1/4 Cabena Crescent Chadstone VIC 3148,3148,2,1,1,Apartment / Unit / Flat,"['Air conditioning', 'Floorboards', 'Built in wardrobes', 'Dishwasher']",week,350.0
https://www.domain.com.au/2-6-elaroo-st-chadstone-vic-3148-16062072,2/6 Elaroo St Chadstone VIC 3148,3148,4,3,2,House,[],week,680.0
https://www.domain.com.au/14-13-churchill-avenue-chadstone-vic-3148-16061665,14/13 Churchill Avenue Chadstone VIC 3148,3148,2,1,1,Apartment / Unit / Flat,"['Air conditioning', 'Floorboards', 'Built in wardrobes']",week,350.0
https://www.domain.com.au/1-18-aloomba-street-chadstone-vic-3148-16060779,1/18 Aloomba Street Chadstone VIC 3148,3148,3,2,2,Townhouse,"['Split System Air Con', 'Split System Heating', 'Study', 'Built in wardrobes', 'Garden / Courtyard', 'Dishwasher', 'Remote Garage', 'Secure Parking', 'Separate laundry']",week,665.0
https://www.domain.com.au/28-32-adrian-street-chadstone-vic-3148-16059617,28/32 Adrian Street Chadstone VIC 3148,3148,4,2,2,House,[],week,650.0
https://www.domain.com.au/304-19-collins-street-chadstone-vic-3148-16054532,304/19 Collins Street Chadstone VIC 3148,3148,2,1,2,Apartment / Unit / Flat,"['Air conditioning', 'Built in wardrobes', 'Dishwasher', 'Secure Parking', 'Balcony / Deck']",week,440.0
https://www.domain.com.au/2-gateway-close-chadstone-vic-3148-15228933,2 Gateway Close Chadstone VIC 3148,3148,3,2,2,Townhouse,['Ensuite'],week,495.0
https://www.domain.com.au/1-12-cole-crescent-chadstone-vic-3148-16056418,1/12 Cole Crescent Chadstone VIC 3148,3148,4,2,1,Townhouse,"['Built in wardrobes', 'Balcony / Deck', 'Dishwasher', 'Ducted Heating', 'Rumpus Room']",week,850.0
https://www.domain.com.au/3-13-kalymna-grove-chadstone-vic-3148-16040702,3/13 Kalymna Grove Chadstone VIC 3148,3148,3,1,1,Townhouse,"['Built in wardrobes', 'Separate Dining Room', 'Ducted Heating', 'Ample storage space']",week,550.0
https://www.domain.com.au/8-railway-parade-south-chadstone-vic-3148-16025289,8 Railway Parade South Chadstone VIC 3148,3148,2,1,1,House,"['Floorboards', 'Built in wardrobes']",week,385.0
https://www.domain.com.au/2-cole-crescent-chadstone-vic-3148-16024503,2 Cole Crescent Chadstone VIC 3148,3148,3,1,4,House,"['Built in wardrobes', 'Internal Laundry', 'Bath', 'Heating', 'Secure Parking', 'Garden / Courtyard']",week,570.0
https://www.domain.com.au/10-evans-street-chadstone-vic-3148-14251467,10 Evans Street Chadstone VIC 3148,3148,3,2,5,House,"['Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Garden', 'Secure Parking', 'Separate Dining']",week,420.0
https://www.domain.com.au/2-19-hillcrest-avenue-chadstone-vic-3148-15269444,2/19 Hillcrest Avenue Chadstone VIC 3148,3148,3,1,2,Apartment / Unit / Flat,"['Air conditioning', 'Floorboards', 'Built in wardrobes', 'Secure Parking']",week,450.0
https://www.domain.com.au/2-20-thurloo-street-chadstone-vic-3148-15974438,2/20 Thurloo Street Chadstone VIC 3148,3148,2,1,1,Apartment / Unit / Flat,[],week,480.0
https://www.domain.com.au/3-4-kelly-street-chadstone-vic-3148-14340781,3/4 Kelly Street Chadstone VIC 3148,3148,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Secure Parking*', 'Bath*', 'Heating*', 'Dishwasher*']",week,400.0
https://www.domain.com.au/13-elmtree-terrace-chadstone-vic-3148-16067809,13 Elmtree Terrace Chadstone VIC 3148,3148,3,2,1,Townhouse,"['Internal Laundry*', 'Secure Parking*', 'INSIDE:', 'Floorboards', 'Built in wardrobes', 'Ducted Heating', 'Ensuite(s)']",week,495.0
https://www.domain.com.au/302-21-collins-street-chadstone-vic-3148-14815204,302/21 Collins Street Chadstone VIC 3148,3148,2,1,1,Apartment / Unit / Flat,"['Balcony / Deck*', 'Intercom', 'Built in wardrobes', 'Dishwasher']",week,450.0
https://www.domain.com.au/1-6-glenora-street-chadstone-vic-3148-16040583,1/6 Glenora Street Chadstone VIC 3148,3148,3,2,1,House,"['Heating*', 'Shed*', 'Balcony / Deck*']",week,570.0
https://www.domain.com.au/39-grandview-road-chadstone-vic-3148-16040264,39 Grandview Road Chadstone VIC 3148,3148,3,1,0,House,"['Built in wardrobes*', 'Balcony / Deck*']",week,475.0
https://www.domain.com.au/1-68-waverley-road-chadstone-vic-3148-15616386,1/68 Waverley Road Chadstone VIC 3148,3148,3,2,2,Apartment / Unit / Flat,['Secure Parking*'],week,570.0
https://www.domain.com.au/2-29-stapley-crescent-chadstone-vic-3148-15999940,2/29 Stapley Crescent Chadstone VIC 3148,3148,3,1,1,Apartment / Unit / Flat,"['Internal Laundry*', 'Heating*']",week,380.0
https://www.domain.com.au/7-vision-street-chadstone-vic-3148-15784201,7 Vision Street Chadstone VIC 3148,3148,2,1,4,House,"['Floorboards', 'Broadband internet access', 'Gas', 'Pets Allowed', 'Internal Laundry', 'Built in wardrobes', 'Bath', 'Ground floor', 'Wall / ceiling insulation', 'Secure Parking', 'Garden / Courtyard', 'Fully fenced', 'Energy Eff. Rating: 5']",week,385.0
https://www.domain.com.au/2-2-myora-court-chadstone-vic-3148-15647832,2/2 Myora Court Chadstone VIC 3148,3148,7,2,2,Townhouse,"['Gas*', 'Broadband internet access*', 'Heating*']",week,160.0
https://www.domain.com.au/2-30-kelly-street-chadstone-vic-3148-9994359,2/30 Kelly Street Chadstone VIC 3148,3148,2,1,2,Apartment / Unit / Flat,['Air conditioning'],week,430.0
https://www.domain.com.au/104-70-batesford-road-chadstone-vic-3148-16045297,104/70 Batesford Road Chadstone VIC 3148,3148,1,1,1,Apartment / Unit / Flat,"['Internal Laundry*', 'Broadband internet access*', 'Air conditioning', 'Intercom', 'Remote control garage', 'Deck', 'Courtyard', 'Fully fenced', 'Split system air conditioning', 'Built in wardrobes', 'Dishwasher']",week,380.0
https://www.domain.com.au/1-thurloo-street-chadstone-vic-3148-16022713,1 Thurloo Street Chadstone VIC 3148,3148,4,3,1,Townhouse,['Secure Parking*'],week,690.0
https://www.domain.com.au/11-bolwarra-street-chadstone-vic-3148-15973798,11 Bolwarra Street Chadstone VIC 3148,3148,3,2,2,House,[],week,500.0
https://www.domain.com.au/2-47-briggs-street-mount-waverley-vic-3149-16063868,2/47 Briggs Street Mount Waverley VIC 3149,3149,5,3,2,Townhouse,"['Alarm System', 'Study', 'Built in wardrobes', 'Garden / Courtyard', 'Dishwasher', 'Ducted Cooling', 'Ducted Heating', 'Floorboards', 'Gas', 'Remote Garage', 'Secure Parking', 'Shed']",week,850.0
https://www.domain.com.au/2-11-therese-avenue-mount-waverley-vic-3149-16060186,2/11 Therese Avenue Mount Waverley VIC 3149,3149,3,1,2,Apartment / Unit / Flat,"['Air conditioning', 'Floorboards', 'Built in wardrobes', 'Bath', 'Heating', 'Secure Parking']",week,495.0
https://www.domain.com.au/211-436-442-huntingdale-road-mount-waverley-vic-3149-16045785,211/436-442 Huntingdale Road Mount Waverley VIC 3149,3149,1,1,1,Apartment / Unit / Flat,"['Split System Air Con', 'Split System Heating', 'Balcony / Deck', 'Intercom', 'Dishwasher', 'Floorboards', 'Secure Parking']",week,360.0
https://www.domain.com.au/208-436-442-huntingdale-road-mount-waverley-vic-3149-16045361,208/436-442 Huntingdale Road Mount Waverley VIC 3149,3149,1,1,1,Apartment / Unit / Flat,"['Split System Air Con', 'Split System Heating', 'Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Floorboards', 'Intercom', 'Secure Parking']",week,370.0
https://www.domain.com.au/20-heany-street-mount-waverley-vic-3149-16014144,20 Heany Street Mount Waverley VIC 3149,3149,3,1,4,House,"['Built in wardrobes', 'Bath', 'Heating', 'Secure Parking', 'Garden / Courtyard']",week,480.0
https://www.domain.com.au/2-sunnyside-road-mount-waverley-vic-3149-15916014,2 Sunnyside Road Mount Waverley VIC 3149,3149,3,1,0,House,"['Floorboards', 'Built in wardrobes']",week,450.0
https://www.domain.com.au/21-bond-street-mount-waverley-vic-3149-16050709,21 Bond Street Mount Waverley VIC 3149,3149,5,3,2,House,[],week,700.0
https://www.domain.com.au/478-highbury-road-mount-waverley-vic-3149-16040150,478 Highbury Road Mount Waverley VIC 3149,3149,3,1,3,House,[],week,680.0
https://www.domain.com.au/53-hilton-street-mount-waverley-vic-3149-16070865,53 Hilton Street Mount Waverley VIC 3149,3149,3,1,2,House,[],week,460.0
https://www.domain.com.au/1-36-illuka-crescent-mount-waverley-vic-3149-16070562,1/36 Illuka Crescent Mount Waverley VIC 3149,3149,3,1,1,Apartment / Unit / Flat,"['Internal Laundry*', 'Heating*', 'Solar panels*']",week,550.0
https://www.domain.com.au/6-31-portsmouth-street-mount-waverley-vic-3149-16066644,6/31 Portsmouth Street Mount Waverley VIC 3149,3149,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gas*', 'Secure Parking*']",week,390.0
https://www.domain.com.au/1-30-st-johns-wood-road-mount-waverley-vic-3149-16065594,1/30 St Johns Wood Road Mount Waverley VIC 3149,3149,2,1,3,Apartment / Unit / Flat,"['Secure Parking*', 'Heating*']",week,470.0
https://www.domain.com.au/206-436-442-huntingdale-road-mount-waverley-vic-3149-15669991,206/436-442 Huntingdale Road Mount Waverley VIC 3149,3149,2,1,1,Apartment / Unit / Flat,[],week,425.0
https://www.domain.com.au/1-101-blackburn-road-mount-waverley-vic-3149-16062406,1/101 Blackburn Road Mount Waverley VIC 3149,3149,4,2,2,Townhouse,"['Air conditioning*', 'Built in wardrobes*', 'Secure Parking*', 'Heating*', 'Dishwasher*']",week,610.0
https://www.domain.com.au/24-olive-avenue-mount-waverley-vic-3149-15258921,24 Olive Avenue Mount Waverley VIC 3149,3149,4,2,2,House,"['Air conditioning*', 'Internal Laundry*', 'Secure Parking*', 'Heating*', 'Dishwasher*']",week,495.0
https://www.domain.com.au/227-stephensons-road-mount-waverley-vic-3149-16054711,227 Stephensons Road Mount Waverley VIC 3149,3149,3,2,2,House,"['Air conditioning*', 'Built in wardrobes*', 'Secure Parking*', 'Bath*', 'Heating*', 'Dishwasher*']",week,495.0
https://www.domain.com.au/2-9-charlton-street-mount-waverley-vic-3149-16028017,2/9 Charlton Street Mount Waverley VIC 3149,3149,3,1,2,Apartment / Unit / Flat,"['Air conditioning*', 'Secure Parking*', 'Heating*']",week,490.0
https://www.domain.com.au/328-highbury-road-mount-waverley-vic-3149-15980505,328 Highbury Road Mount Waverley VIC 3149,3149,3,1,2,House,"['Secure Parking*', 'Heating*']",week,375.0
https://www.domain.com.au/11-toolang-court-mount-waverley-vic-3149-15945746,11 Toolang Court Mount Waverley VIC 3149,3149,3,1,1,House,"['Split System Air Con', 'Split System Heating', 'Built in wardrobes', 'Dishwasher', 'Floorboards', 'Gas', 'Reverse Cycle Air Con']",week,520.0
https://www.domain.com.au/5-3-keylana-boulevard-mount-waverley-vic-3149-16065750,5/3 Keylana Boulevard Mount Waverley VIC 3149,3149,3,2,3,Townhouse,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Secure Parking*', 'Bath*', 'Heating*', 'Dishwasher*', 'Study*', 'Balcony / Deck*']",week,550.0
https://www.domain.com.au/2-175-lawrence-road-mount-waverley-vic-3149-16062544,2/175 Lawrence Road Mount Waverley VIC 3149,3149,3,2,1,Apartment / Unit / Flat,"['Internal Laundry*', 'Heating*', 'Dishwasher*', 'Shed*', 'Balcony / Deck*', 'Air conditioning', 'Built in wardrobes', 'Secure Parking']",week,460.0
https://www.domain.com.au/2-monica-close-mount-waverley-vic-3149-16060830,2 Monica Close Mount Waverley VIC 3149,3149,3,1,1,House,"['Air conditioning*', 'Built in wardrobes*', 'Gas*', 'Heating*', 'Dishwasher*', 'Fully fenced*']",week,495.0
https://www.domain.com.au/4-meredith-street-mount-waverley-vic-3149-16060566,4 Meredith Street Mount Waverley VIC 3149,3149,4,2,1,House,[],week,620.0
https://www.domain.com.au/5-wirth-street-mount-waverley-vic-3149-16058410,5 Wirth Street Mount Waverley VIC 3149,3149,5,2,1,House,"['Air conditioning*', 'Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Secure Parking*', 'Heating*']",week,550.0
https://www.domain.com.au/76-wilga-st-mount-waverley-vic-3149-16057681,76 Wilga St Mount Waverley VIC 3149,3149,4,2,2,House,"['Air conditioning*', 'Built in wardrobes*', 'Heating*', 'Dishwasher*', 'Study*', 'Shed*']",week,580.0
https://www.domain.com.au/46-headingley-road-mount-waverley-vic-3149-16055098,46 Headingley Road Mount Waverley VIC 3149,3149,3,1,3,House,"['Gas*', 'Secure Parking*', 'Bath*', 'Air conditioning', 'Built in wardrobes', 'Dishwasher', 'Ducted Cooling', 'Ducted Heating', 'Floorboards']",week,500.0
https://www.domain.com.au/92-marianne-way-mount-waverley-vic-3149-16054756,92 Marianne Way Mount Waverley VIC 3149,3149,3,2,2,House,"['Gas*', 'Swimming Pool*', 'Dishwasher*']",week,530.0
https://www.domain.com.au/123-marianne-way-mount-waverley-vic-3149-16053498,123 Marianne Way Mount Waverley VIC 3149,3149,4,2,2,House,"['Gas*', 'Heating*']",week,620.0
https://www.domain.com.au/1-28-oakern-street-mount-waverley-vic-3149-16051385,1/28 Oakern Street Mount Waverley VIC 3149,3149,3,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Secure Parking*', 'Bath*']",week,495.0
https://www.domain.com.au/10-hillview-avenue-mount-waverley-vic-3149-15263569,10 Hillview Avenue Mount Waverley VIC 3149,3149,3,1,1,House,"['Internal Laundry*', 'Bath*', 'Dishwasher*', 'Shed*', 'Balcony / Deck*']",week,440.0
https://www.domain.com.au/185-stephensons-road-mount-waverley-vic-3149-16042547,185 Stephensons Road Mount Waverley VIC 3149,3149,6,3,2,House,"['Gas*', 'Dishwasher*']",week,580.0
https://www.domain.com.au/14-carrol-grove-mount-waverley-vic-3149-16040385,14 Carrol Grove Mount Waverley VIC 3149,3149,3,1,2,House,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Dishwasher*']",week,500.0
https://www.domain.com.au/56-virginia-st-mount-waverley-vic-3149-16040342,56 Virginia St Mount Waverley VIC 3149,3149,4,2,2,House,"['Secure Parking', 'Balcony / Deck', 'Garden / Courtyard', 'Built in wardrobes', 'Dishwasher', 'Floorboards', 'Gas Heating', 'Out door entertaining area', 'Internal Laundry']",week,600.0
https://www.domain.com.au/49a-briggs-st-mount-waverley-vic-3149-16038209,49A Briggs St Mount Waverley VIC 3149,3149,2,1,0,Apartment / Unit / Flat,['Heating*'],week,440.0
https://www.domain.com.au/2-20-princetown-rd-mount-waverley-vic-3149-16038206,2/20 Princetown Rd Mount Waverley VIC 3149,3149,2,1,1,Villa,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Secure Parking*', 'Bath*']",week,400.0
https://www.domain.com.au/16-catherine-avenue-mount-waverley-vic-3149-16036461,16 Catherine Avenue Mount Waverley VIC 3149,3149,4,2,4,House,"['Gas*', 'Internal Laundry*', 'Secure Parking*', 'Swimming Pool*', 'Heating*', 'INSIDE:', 'Study', 'Floorboards', 'Built in wardrobes', 'Dishwasher', 'OUTSIDE:', 'Fully fenced']",week,720.0
https://www.domain.com.au/14-kippax-court-mount-waverley-vic-3149-16032538,14 Kippax Court Mount Waverley VIC 3149,3149,5,2,2,House,"['Bath*', 'Study*', 'Dishwasher', 'Ducted Heating', 'Fully fenced']",week,650.0
https://www.domain.com.au/45-wave-avenue-mount-waverley-vic-3149-16031840,45 Wave Avenue Mount Waverley VIC 3149,3149,3,1,0,House,"['Gas*', 'Internal Laundry*', 'Secure Parking*', 'Heating*']",week,420.0
https://www.domain.com.au/26-illuka-cres-mount-waverley-vic-3149-16030525,26 Illuka Cres Mount Waverley VIC 3149,3149,4,2,2,House,"['Built in wardrobes*', 'Air conditioning', 'Secure Parking', 'Balcony / Deck', 'Garden / Courtyard', 'Shed', 'Gas Heating', 'Study', 'Out door entertaining area', 'Internal Laundry', 'Pets Allowed']",week,495.0
https://www.domain.com.au/17-12-surrey-road-mount-waverley-vic-3149-16027875,17/12 Surrey Road Mount Waverley VIC 3149,3149,3,1,1,Townhouse,"['Gas*', 'Secure Parking*', 'Heating*']",week,490.0
https://www.domain.com.au/64-lemont-avenue-mount-waverley-vic-3149-16027552,64 Lemont Avenue Mount Waverley VIC 3149,3149,3,1,0,House,[],week,450.0
https://www.domain.com.au/22-sim-street-mount-waverley-vic-3149-16027135,22 Sim Street Mount Waverley VIC 3149,3149,4,2,2,House,"['Fireplace(s)*', 'Heating*', 'Dishwasher*', 'Air conditioning', 'Built in wardrobes', 'Separate Dining Room', 'Secure Parking']",week,650.0
https://www.domain.com.au/50-catherine-avenue-mount-waverley-vic-3149-16024882,50 Catherine Avenue Mount Waverley VIC 3149,3149,3,1,2,House,"['Gas*', 'Internal Laundry*', 'Pets Allowed*', 'Heating*']",week,575.0
https://www.domain.com.au/482-highbury-road-mount-waverley-vic-3149-16019361,482 Highbury Road Mount Waverley VIC 3149,3149,3,1,2,House,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Secure Parking*', 'Heating*', 'Balcony / Deck*']",week,520.0
https://www.domain.com.au/2-11-regent-street-mount-waverley-vic-3149-15972151,2/11 Regent Street Mount Waverley VIC 3149,3149,3,1,1,Apartment / Unit / Flat,"['Internal Laundry*', 'Secure Parking*', 'Heating*']",week,530.0
https://www.domain.com.au/585-high-street-road-mount-waverley-vic-3149-15967809,585 High Street Road Mount Waverley VIC 3149,3149,3,1,1,House,"['Built in wardrobes*', 'Secure Parking*', 'Bath*', 'Heating*']",week,448.0
https://www.domain.com.au/81-leeds-rd-mount-waverley-vic-3149-15851906,81 Leeds Rd Mount Waverley VIC 3149,3149,5,2,2,House,"['Air conditioning*', 'Heating*', 'Study*', 'Fully fenced*']",week,660.0
https://www.domain.com.au/34a-st-albans-street-mount-waverley-vic-3149-14244269,34a St Albans Street Mount Waverley VIC 3149,3149,4,2,2,House,['Rentbetter.com.au'],week,950.0
https://www.domain.com.au/5-23-lee-avenue-mount-waverley-vic-3149-16042546,5/23 Lee Avenue Mount Waverley VIC 3149,3149,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Secure Parking*', 'Bath*', 'Heating*', 'Dishwasher*']",week,425.0
https://www.domain.com.au/1-2-4-rosaline-avenue-mount-waverley-vic-3149-16039024,1/2-4 Rosaline Avenue Mount Waverley VIC 3149,3149,3,1,2,Townhouse,"['Built in wardrobes*', 'Secure Parking*', 'Dishwasher', 'Floorboards', 'Fully fenced']",week,500.0
https://www.domain.com.au/1-2-hocking-court-mount-waverley-vic-3149-16015914,1/2 Hocking Court Mount Waverley VIC 3149,3149,3,2,2,House,"['Heating*', 'Floorboards', 'Built in wardrobes', 'Secure Parking']",week,635.0
https://www.domain.com.au/46-virginia-street-mount-waverley-vic-3149-16005017,46 Virginia Street Mount Waverley VIC 3149,3149,3,2,2,House,"['Heating*', 'Laundry']",week,640.0
https://www.domain.com.au/2-459-stephensons-road-mount-waverley-vic-3149-15999872,2/459 STEPHENSONS ROAD Mount Waverley VIC 3149,3149,4,3,2,House,"['Internal Laundry*', 'Intercom*', 'Dishwasher*', 'Remote Garage', 'Secure Parking', 'Built in wardrobes', 'Ducted Heating', 'Ensuite']",week,750.0
