,Postcode,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
606,3912,46725,48771,51063.0,52107.0,53172.34492685506,54259.47118468631,55368.8241000421,56500.85810432003,57656.03691991861,58834.83375019484
607,3913,46800,46871,49914.0,49785.0,49656.33339343671,49527.99931867305,49399.99691629879,49272.325329124804,49144.98370217731,49017.971182692185
608,3915,44494,46724,48531.0,49618.0,50729.34668562362,51865.58537527091,53027.27360141336,54214.98138416534,55429.29151098299,56670.79982262789
609,3916,43640,42976,38905.0,44063.0,49904.84433877394,56521.196661082024,64014.74073968018,72501.77409619658,82114.01290324406,93000.6361792994
610,3918,46829,48848,50009.0,50596.0,51189.89013977484,51790.75129500786,52398.66529069203,53013.714912272866,53635.983916922116,54265.55704494374
611,3919,45441,46478,47596.0,48006.0,48419.531809395754,48836.62585179118,49257.312812864264,49681.62364262463,50109.589557690524,50541.242043585415
612,3920,52318,52668,52925.0,55049.0,57258.24092583845,59556.14368873842,61946.26648883063,64432.31032486797,67018.12472505729,69707.71370788246
613,3921,19382,24573,24358.0,24926.0,25507.245094014284,26102.044142105264,26710.71320658986,27333.57571998763,27970.96265688528,28623.212709808788
614,3922,37147,37924,39023.0,39000.0,38977.01355610794,38954.04066033389,38931.08130469266,38908.135481203746,38885.203181891346,38862.28439878437
615,3923,36852,38749,41262.0,44019.0,46960.2142649411,50097.9514257293,53445.342538150784,57016.39603477435,60826.056348570884,64890.266453583
616,3925,39904,41142,42576.0,43342.0,44121.781379180764,44915.59208325002,45723.684518795155,46546.315633540486,47383.746998048475,48236.24488889086
617,3926,45674,45746,49985.0,50860.0,51750.317095128536,52656.21941498924,53577.979782861905,54515.87579786649,55470.18991856535,56441.20954802908
618,3927,43160,46740,47431.0,46800.0,46177.39453100293,45563.07191606623,44956.921963945504,44358.83594932954,43768.70659333817,43186.42804427961
619,3928,38090,41137,37524.0,38375.0,39245.29967487475,40135.33671845534,41045.55875095202,41976.42354407269,42928.39925124692,43901.964643071115
620,3929,38570,40673,45068.0,42660.0,40380.660335493034,38223.106636907185,36180.831834793215,34247.67653484243,32417.81044147462,30685.714773970605
621,3930,53349,53642,55393.0,57401.0,59481.79013593775,61638.00905516875,63872.391056193774,66187.76955601932,68587.08068321025,71073.36700119062
622,3931,47250,48910,50180.0,51508.0,52871.14515743324,54270.36557929596,55706.615987612124,57180.8763708634,58694.15265265907,60247.4773781021
623,3933,38294,39000,42297.0,43423.0,44578.97555382179,45765.724648878255,46984.06651602337,48234.842195079626,49518.91511542054,50837.17169200903
624,3934,48444,50000,51872.0,53165.0,54490.23027837754,55848.494230990545,57240.61527973882,58667.437371748034,60129.82549099676,61628.66618269668
625,3936,44102,46833,47424.0,48176.0,48939.92442645074,49715.962364387036,50504.30589715565,51305.1501539594,52118.69335815511,52945.13687631749
626,3937,43964,44765,47840.0,48173.0,48508.3179138796,48845.96987594736,49185.97213281798,49528.34104419399,49873.09308365295,50220.244839440085
627,3938,41835,46849,46400.0,45900.0,45405.387931034486,44916.10573350178,44432.0959734425,43953.30183579764,43479.667117739475,43011.13622207418
628,3939,41484,43526,45042.0,44656.0,44273.307934816396,43893.895456177816,43517.734458751314,43144.79707806045,42775.0556884212,42408.48290089554
629,3940,41394,41886,45094.0,45350.0,45607.453319732114,45866.368209736356,46126.75296739131,46388.61593718002,46651.965510957416,46916.810128219244
630,3941,39766,41794,43087.0,43185.0,43283.22289785783,43381.669200547505,43480.33941619616,43579.23405408665,43678.35362466016,43777.69863951886
631,3942,41428,42033,44470.0,41954.0,39580.348909377106,37340.992987272475,35228.334153092634,33235.204206405404,31354.84050540887,29580.86302145095
632,3943,37800,38920,39737.0,43833.0,48351.206407126854,53335.13930200043,58832.80471662644,64897.15703610958,71586.60906368852,78965.59466211991
633,3944,38350,50340,38026.0,49896.0,65471.27796770631,85908.4543595612,112725.19430717579,147912.90946065437,194084.64025795012,254669.10036056067
634,3945,45790,45770,50650.0,50060.0,49476.87265547877,48900.537909837454,48330.91663902197,47767.93064066021,47211.50262332577,46661.55619592671
635,3950,42888,44296,45719.0,45663.0,45607.068592926356,45551.2056947614,45495.41122159036,45439.68508960128,45384.027215084825,45328.43751443423
636,3951,37857,39857,42484.0,43380.0,44294.89690236324,45229.08924829388,46182.98398434678,47156.99663969879,48151.55150715877,49167.081827995185
637,3953,42333,44988,45371.0,46208.0,47060.440898371206,47928.60754737468,48812.790054199584,49713.28387790558,50630.38992815369,51564.41466575843
638,3954,36879,39600,40770.0,45474.0,50720.74260485652,56572.84888921377,63100.16508187655,70380.5961965478,78501.03584600969,87558.40333729323
639,3956,37209,39737,40110.0,42748.0,45559.49897781102,48555.907811106095,51749.38786111103,55152.900331258395,58780.25887211753,62646.185646105216
640,3957,41921,39068,38807.0,41359.0,44078.82291854562,46977.505014253315,50066.80830480333,53359.26829382227,56868.24483634899,60607.97634928126
641,3958,35978,34190,30996.0,43414.0,60807.05239385727,85168.32406203767,119289.5089956544,167080.74408108596,234018.69349387876,327774.1501917426
642,3959,36240,38000,40011.0,41796.0,43660.63372572543,45608.45385520032,47643.17156111951,49768.663581728804,51988.979607156456,54308.34999526908
643,3960,36886,39325,40852.0,42560.0,44339.41055517478,46193.21730216975,48124.530705481855,50136.59127644443,52232.77501041504,54416.59905128915
644,3962,40745,41536,42677.0,45204.0,47880.62928509501,50715.74773773777,53718.739853708044,56899.54580563344,60268.694345850316,63837.33765751617
645,3965,43846,37954,41881.0,46316.0,51220.64554332514,56644.6698738007,62643.07275076893,69276.67814819641,76612.75101148171,84725.6793258945
646,3966,37777,40560,36891.0,36395.0,35905.66872678973,35422.91651924622,34946.65492174151,34476.79666793479,34013.25566478237,33555.946976762745
647,3971,39924,42500,43088.0,44161.0,45260.72040939472,46387.826633848876,47543.00064930839,48726.94141464231,49940.36529456041,51184.006493062625
648,3975,51442,52733,54035.0,54542.0,55053.75708337189,55570.315884912925,56091.72145822006,56618.01927961948,57149.255252132985,57685.47570948159
649,3976,45609,46867,48681.0,48740.0,48799.071506337175,48858.21460567519,48917.42938478274,48976.7159305337,49036.0743299072,49095.504669987815
650,3977,49058,50275,51798.0,52040.0,52283.130622803976,52527.39715067607,52772.80489055915,53019.35917419009,53267.065358215616,53515.92882430868
651,3978,52906,54120,55210.0,55189.0,55168.00798768339,55147.02396001193,55126.04791394853,55105.079846457265,55084.11975450335,55063.16763505316
652,3979,43570,42663,44000.0,42386.0,40831.204454545456,39333.44163659918,37890.619482020295,36500.72266738437,35161.809794994406,33872.01068115075
653,3980,48651,50752,52912.0,52934.0,52956.00914726338,52978.027445593434,53000.05489879503,53022.09151067463,53044.13728504028,53066.19222570158
654,3981,46870,48455,48627.0,49512.0,50413.10679252267,51330.613517415884,52264.81864960403,53216.02609618513,54184.54529529517,55170.691316771634
655,3984,40928,43921,47178.0,49076.0,51050.3577091017,53104.14504497594,55240.55751043367,57462.919165332205,59774.687798504456,62179.46030775795
656,3987,48965,51913,50006.0,52743.0,55629.805403351595,58674.61557391059,61886.07865485674,65273.316131926345,68845.9487410749,72614.12379415496
657,3988,42542,44433,46548.0,46832.0,47117.73274899029,47405.20881886898,47694.43884603575,47985.43353178539,48278.20364270373,48572.76001106602
658,3991,33915,39348,39090.0,38150.0,37232.60424661038,36337.26917391113,35463.46428715041,34610.67184842129,33778.38656989696,32966.115314442795
659,3992,38625,41864,41444.0,43306.0,45251.65611427469,47284.72685273574,49409.139587987986,51628.998142008684,53948.59071368179,56372.398162501304
660,3995,38190,39388,40803.0,41877.0,42979.26939195647,44110.552271327135,45271.61231934824,46463.23331856349,47686.219681922485,48941.396995805895
661,3996,42112,43928,44746.0,46522.0,48368.49068073124,50288.269866557435,52284.24642944588,54359.44469652441,56517.009032577414,58760.20860442423
