Postcode,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
3660,10484.0,10435.0,10423.0,10325.0,10210.0,10143.0,10114.0,10050.0,10001.0,9954.0,9964.0,9955.0,9942.0,9928.0,9941.0,10009.0,10126.0,10272.0,10411.0,10541.0,10687.0
3663,3311.0,3309.0,3352.0,3368.0,3369.0,3424.0,3468.0,3500.0,3538.0,3580.0,3621.0,3693.0,3768.0,3849.0,3936.0,4048.0,4104.0,4186.0,4246.0,4380.0,4507.0
3664,3311.0,3309.0,3352.0,3368.0,3369.0,3424.0,3468.0,3500.0,3538.0,3580.0,3621.0,3693.0,3768.0,3849.0,3936.0,4048.0,4104.0,4186.0,4246.0,4380.0,4507.0
3665,9499.0,9473.0,9491.0,9470.0,9416.0,9443.0,9508.0,9535.0,9553.0,9597.0,9623.0,9749.0,9872.0,10024.0,10183.0,10364.0,10530.0,10728.0,10898.0,11146.0,11371.0
3666,15762.0,15721.0,15741.0,15721.0,15683.0,15714.0,15807.0,15814.0,15803.0,15816.0,15842.0,16019.0,16170.0,16373.0,16587.0,16838.0,17076.0,17368.0,17576.0,17825.0,18139.0
3669,13095.0,13146.0,13176.0,13260.0,13455.0,13620.0,13747.0,13900.0,14041.0,14161.0,14204.0,14413.0,14637.0,14827.0,15035.0,15251.0,15588.0,15971.0,16357.0,16861.0,17318.0
3672,10247.0,10272.0,10289.0,10303.0,10306.0,10310.0,10317.0,10340.0,10375.0,10425.0,10471.0,10470.0,10468.0,10451.0,10425.0,10420.0,10478.0,10544.0,10607.0,10682.0,10750.0
3675,2776.0,2756.0,2737.0,2700.0,2681.0,2724.0,2707.0,2683.0,2655.0,2627.0,2582.0,2585.0,2599.0,2600.0,2613.0,2623.0,2651.0,2678.0,2722.0,2779.0,2829.0
3677,17109.0,17123.0,17136.0,17175.0,17223.0,17320.0,17419.0,17541.0,17676.0,17837.0,17980.0,18144.0,18294.0,18437.0,18624.0,18940.0,19183.0,19453.0,19600.0,19683.0,19877.0
3678,19885.0,19879.0,19873.0,19875.0,19904.0,20044.0,20126.0,20224.0,20331.0,20464.0,20562.0,20729.0,20893.0,21037.0,21237.0,21563.0,21834.0,22131.0,22322.0,22462.0,22706.0
3682,3432.0,3462.0,3494.0,3534.0,3572.0,3626.0,3661.0,3693.0,3716.0,3731.0,3739.0,3768.0,3795.0,3818.0,3857.0,3907.0,3932.0,3972.0,4007.0,4021.0,4019.0
3683,2904.0,2922.0,2923.0,2925.0,2957.0,2952.0,2903.0,2905.0,2912.0,2906.0,2907.0,2934.0,2974.0,3005.0,3055.0,3117.0,3115.0,3116.0,3146.0,3162.0,3158.0
3685,9112.0,9140.0,9154.0,9159.0,9210.0,9302.0,9271.0,9281.0,9283.0,9264.0,9228.0,9287.0,9368.0,9423.0,9525.0,9647.0,9698.0,9766.0,9875.0,9962.0,10006.0
3687,3432.0,3462.0,3494.0,3534.0,3572.0,3626.0,3661.0,3693.0,3716.0,3731.0,3739.0,3768.0,3795.0,3818.0,3857.0,3907.0,3932.0,3972.0,4007.0,4021.0,4019.0
3688,2904.0,2922.0,2923.0,2925.0,2957.0,2952.0,2903.0,2905.0,2912.0,2906.0,2907.0,2934.0,2974.0,3005.0,3055.0,3117.0,3115.0,3116.0,3146.0,3162.0,3158.0
3690,12929.0,13263.0,13640.0,14041.0,14126.0,14104.0,14211.0,14351.0,14465.0,14610.0,14749.0,14901.0,15008.0,15072.0,15111.0,15181.0,15197.0,15234.0,15285.0,15337.0,15357.0
3691,31241.0,31620.0,31992.0,32349.0,32418.0,32396.0,32433.0,32561.0,32726.0,32875.0,32947.0,33242.0,33480.0,33655.0,33800.0,34072.0,34292.0,34597.0,34877.0,35232.0,35545.0
3695,3997.0,4062.0,4142.0,4189.0,4261.0,4335.0,4329.0,4349.0,4410.0,4435.0,4433.0,4461.0,4489.0,4511.0,4536.0,4578.0,4660.0,4773.0,4900.0,5043.0,5187.0
3697,8111.0,8110.0,8073.0,7995.0,7940.0,7874.0,7838.0,7826.0,7813.0,7841.0,7875.0,7970.0,8052.0,8120.0,8179.0,8299.0,8394.0,8518.0,8583.0,8720.0,8848.0
3698,8111.0,8110.0,8073.0,7995.0,7940.0,7874.0,7838.0,7826.0,7813.0,7841.0,7875.0,7970.0,8052.0,8120.0,8179.0,8299.0,8394.0,8518.0,8583.0,8720.0,8848.0
3699,8111.0,8110.0,8073.0,7995.0,7940.0,7874.0,7838.0,7826.0,7813.0,7841.0,7875.0,7970.0,8052.0,8120.0,8179.0,8299.0,8394.0,8518.0,8583.0,8720.0,8848.0
3700,10201.0,10247.0,10279.0,10313.0,10352.0,10418.0,10384.0,10384.0,10448.0,10424.0,10323.0,10371.0,10420.0,10463.0,10510.0,10592.0,10701.0,10845.0,11009.0,11175.0,11340.0
3701,13113.0,13164.0,13165.0,13249.0,13339.0,13424.0,13395.0,13365.0,13375.0,13337.0,13270.0,13408.0,13530.0,13647.0,13755.0,13916.0,14001.0,14079.0,14157.0,14243.0,14391.0
3704,6204.0,6185.0,6137.0,6124.0,6091.0,6083.0,6055.0,6035.0,6038.0,5989.0,5890.0,5910.0,5931.0,5952.0,5974.0,6014.0,6041.0,6072.0,6109.0,6132.0,6153.0
3705,6204.0,6185.0,6137.0,6124.0,6091.0,6083.0,6055.0,6035.0,6038.0,5989.0,5890.0,5910.0,5931.0,5952.0,5974.0,6014.0,6041.0,6072.0,6109.0,6132.0,6153.0
3707,6204.0,6185.0,6137.0,6124.0,6091.0,6083.0,6055.0,6035.0,6038.0,5989.0,5890.0,5910.0,5931.0,5952.0,5974.0,6014.0,6041.0,6072.0,6109.0,6132.0,6153.0
3708,6204.0,6185.0,6137.0,6124.0,6091.0,6083.0,6055.0,6035.0,6038.0,5989.0,5890.0,5910.0,5931.0,5952.0,5974.0,6014.0,6041.0,6072.0,6109.0,6132.0,6153.0
3709,6204.0,6185.0,6137.0,6124.0,6091.0,6083.0,6055.0,6035.0,6038.0,5989.0,5890.0,5910.0,5931.0,5952.0,5974.0,6014.0,6041.0,6072.0,6109.0,6132.0,6153.0
3711,6263.0,6248.0,6250.0,6251.0,6267.0,6271.0,6299.0,6279.0,6250.0,6219.0,6219.0,6270.0,6298.0,6349.0,6404.0,6474.0,6546.0,6640.0,6678.0,6679.0,6768.0
3712,6263.0,6248.0,6250.0,6251.0,6267.0,6271.0,6299.0,6279.0,6250.0,6219.0,6219.0,6270.0,6298.0,6349.0,6404.0,6474.0,6546.0,6640.0,6678.0,6679.0,6768.0
3713,13170.0,13230.0,13287.0,13409.0,13675.0,13872.0,14006.0,14144.0,14276.0,14363.0,14421.0,14627.0,14831.0,15001.0,15192.0,15409.0,15708.0,16069.0,16383.0,16774.0,17222.0
3714,9760.0,9795.0,9813.0,9803.0,9807.0,9844.0,9862.0,9816.0,9727.0,9647.0,9665.0,9718.0,9767.0,9845.0,9938.0,10080.0,10242.0,10440.0,10581.0,10692.0,10910.0
3715,6907.0,6982.0,7037.0,7158.0,7408.0,7601.0,7707.0,7865.0,8026.0,8144.0,8202.0,8357.0,8533.0,8652.0,8788.0,8935.0,9162.0,9429.0,9705.0,10095.0,10454.0
3717,3497.0,3547.0,3563.0,3552.0,3540.0,3573.0,3563.0,3537.0,3477.0,3428.0,3446.0,3448.0,3469.0,3496.0,3534.0,3606.0,3696.0,3800.0,3903.0,4013.0,4142.0
3718,9760.0,9795.0,9813.0,9803.0,9807.0,9844.0,9862.0,9816.0,9727.0,9647.0,9665.0,9718.0,9767.0,9845.0,9938.0,10080.0,10242.0,10440.0,10581.0,10692.0,10910.0
3719,13170.0,13230.0,13287.0,13409.0,13675.0,13872.0,14006.0,14144.0,14276.0,14363.0,14421.0,14627.0,14831.0,15001.0,15192.0,15409.0,15708.0,16069.0,16383.0,16774.0,17222.0
3720,6907.0,6982.0,7037.0,7158.0,7408.0,7601.0,7707.0,7865.0,8026.0,8144.0,8202.0,8357.0,8533.0,8652.0,8788.0,8935.0,9162.0,9429.0,9705.0,10095.0,10454.0
3722,6907.0,6982.0,7037.0,7158.0,7408.0,7601.0,7707.0,7865.0,8026.0,8144.0,8202.0,8357.0,8533.0,8652.0,8788.0,8935.0,9162.0,9429.0,9705.0,10095.0,10454.0
3723,6907.0,6982.0,7037.0,7158.0,7408.0,7601.0,7707.0,7865.0,8026.0,8144.0,8202.0,8357.0,8533.0,8652.0,8788.0,8935.0,9162.0,9429.0,9705.0,10095.0,10454.0
3727,2776.0,2756.0,2737.0,2700.0,2681.0,2724.0,2707.0,2683.0,2655.0,2627.0,2582.0,2585.0,2599.0,2600.0,2613.0,2623.0,2651.0,2678.0,2722.0,2779.0,2829.0
3728,2776.0,2756.0,2737.0,2700.0,2681.0,2724.0,2707.0,2683.0,2655.0,2627.0,2582.0,2585.0,2599.0,2600.0,2613.0,2623.0,2651.0,2678.0,2722.0,2779.0,2829.0
3730,8260.0,8215.0,8340.0,8449.0,8652.0,9015.0,9198.0,9334.0,9486.0,9608.0,9715.0,9930.0,10116.0,10294.0,10469.0,10644.0,10817.0,10966.0,11127.0,11269.0,11414.0
3737,16822.0,16884.0,16936.0,16906.0,16935.0,16942.0,16889.0,16857.0,16865.0,16877.0,16868.0,17025.0,17164.0,17282.0,17404.0,17619.0,17790.0,18021.0,18213.0,18489.0,18751.0
3738,4714.0,4712.0,4721.0,4722.0,4734.0,4733.0,4722.0,4682.0,4642.0,4601.0,4560.0,4594.0,4623.0,4651.0,4689.0,4742.0,4736.0,4730.0,4730.0,4726.0,4716.0
3739,4714.0,4712.0,4721.0,4722.0,4734.0,4733.0,4722.0,4682.0,4642.0,4601.0,4560.0,4594.0,4623.0,4651.0,4689.0,4742.0,4736.0,4730.0,4730.0,4726.0,4716.0
3740,12825.0,12822.0,12794.0,12717.0,12674.0,12607.0,12560.0,12508.0,12455.0,12442.0,12435.0,12564.0,12675.0,12771.0,12868.0,13041.0,13130.0,13248.0,13313.0,13446.0,13564.0
3741,8111.0,8110.0,8073.0,7995.0,7940.0,7874.0,7838.0,7826.0,7813.0,7841.0,7875.0,7970.0,8052.0,8120.0,8179.0,8299.0,8394.0,8518.0,8583.0,8720.0,8848.0
3744,8111.0,8110.0,8073.0,7995.0,7940.0,7874.0,7838.0,7826.0,7813.0,7841.0,7875.0,7970.0,8052.0,8120.0,8179.0,8299.0,8394.0,8518.0,8583.0,8720.0,8848.0
3747,4216.0,4208.0,4202.0,4190.0,4184.0,4180.0,4197.0,4214.0,4230.0,4260.0,4289.0,4354.0,4412.0,4463.0,4541.0,4632.0,4733.0,4797.0,4868.0,4930.0,4954.0
3749,3997.0,4062.0,4142.0,4189.0,4261.0,4335.0,4329.0,4349.0,4410.0,4435.0,4433.0,4461.0,4489.0,4511.0,4536.0,4578.0,4660.0,4773.0,4900.0,5043.0,5187.0
3751,5781.0,5931.0,6208.0,6440.0,6700.0,6778.0,6869.0,7004.0,7156.0,7381.0,7580.0,7762.0,7920.0,8049.0,8221.0,8436.0,8779.0,9108.0,9417.0,9777.0,10747.0
3752,18680.0,18853.0,18895.0,18938.0,19053.0,19275.0,19303.0,19360.0,19398.0,19219.0,19046.0,18841.0,18656.0,18710.0,18653.0,18712.0,18633.0,18586.0,18461.0,18255.0,17647.0
3753,13697.0,14352.0,15250.0,16002.0,16744.0,17108.0,17455.0,17942.0,18424.0,19024.0,19769.0,20852.0,21978.0,22908.0,23907.0,25183.0,26385.0,27826.0,29475.0,31274.0,33680.0
3754,8821.0,8846.0,8833.0,8861.0,8942.0,9039.0,9027.0,9054.0,9004.0,8942.0,8887.0,8887.0,8898.0,8911.0,8945.0,9014.0,9048.0,9025.0,8936.0,8856.0,8697.0
3755,10884.0,11079.0,11392.0,11656.0,11986.0,12152.0,12234.0,12361.0,12485.0,12655.0,12807.0,13004.0,13189.0,13349.0,13563.0,13845.0,14204.0,14511.0,14735.0,15008.0,15871.0
3756,15341.0,15930.0,16698.0,17401.0,18033.0,18428.0,18793.0,19274.0,19853.0,20393.0,21021.0,22084.0,23149.0,24107.0,25075.0,26410.0,27499.0,28811.0,30418.0,32092.0,33765.0
3757,9458.0,9668.0,9995.0,10290.0,10627.0,10810.0,10892.0,11068.0,10723.0,11007.0,11251.0,11514.0,11730.0,11905.0,12143.0,12420.0,12826.0,13225.0,13565.0,13941.0,14982.0
3758,7916.0,8421.0,9042.0,9562.0,10044.0,10330.0,10586.0,10938.0,11268.0,11643.0,12189.0,13090.0,14058.0,14859.0,15686.0,16747.0,17606.0,18718.0,20058.0,21497.0,22933.0
3759,5103.0,5148.0,5184.0,5216.0,5286.0,5374.0,5365.0,5357.0,5329.0,5274.0,5227.0,5242.0,5269.0,5300.0,5342.0,5409.0,5425.0,5403.0,5318.0,5231.0,5124.0
3760,5103.0,5148.0,5184.0,5216.0,5286.0,5374.0,5365.0,5357.0,5329.0,5274.0,5227.0,5242.0,5269.0,5300.0,5342.0,5409.0,5425.0,5403.0,5318.0,5231.0,5124.0
3761,5103.0,5148.0,5184.0,5216.0,5286.0,5374.0,5365.0,5357.0,5329.0,5274.0,5227.0,5242.0,5269.0,5300.0,5342.0,5409.0,5425.0,5403.0,5318.0,5231.0,5124.0
3762,15341.0,15930.0,16698.0,17401.0,18033.0,18428.0,18793.0,19274.0,19853.0,20393.0,21021.0,22084.0,23149.0,24107.0,25075.0,26410.0,27499.0,28811.0,30418.0,32092.0,33765.0
3763,8780.0,8885.0,8971.0,9066.0,9213.0,9406.0,9388.0,9421.0,8896.0,8900.0,8898.0,8994.0,9079.0,9156.0,9264.0,9393.0,9472.0,9520.0,9466.0,9395.0,9359.0
3764,16314.0,16603.0,17204.0,17758.0,18226.0,18504.0,19005.0,19352.0,19842.0,20435.0,20870.0,21462.0,21974.0,22519.0,23031.0,23761.0,24278.0,24771.0,25450.0,25899.0,26349.0
3765,36195.0,36129.0,36079.0,36073.0,36197.0,36380.0,36796.0,37239.0,37765.0,38063.0,38347.0,38574.0,38892.0,39284.0,39701.0,40214.0,40597.0,40771.0,40968.0,40871.0,40213.0
3766,26035.0,25958.0,25911.0,25873.0,25864.0,25912.0,26042.0,26199.0,26456.0,26587.0,26641.0,26744.0,26836.0,26915.0,27038.0,27268.0,27298.0,27277.0,27193.0,26916.0,26629.0
3767,9787.0,9769.0,9764.0,9762.0,9769.0,9778.0,9843.0,9903.0,9974.0,10035.0,10060.0,10062.0,10064.0,10065.0,10066.0,10109.0,10079.0,10066.0,10042.0,9940.0,9771.0
3770,35129.0,35711.0,36174.0,36363.0,36677.0,37024.0,37388.0,38056.0,38857.0,39197.0,39338.0,39696.0,40075.0,40427.0,40910.0,41438.0,41807.0,42165.0,42283.0,42220.0,41923.0
3775,16944.0,17197.0,17475.0,17619.0,17818.0,17913.0,17936.0,18078.0,18320.0,18409.0,18402.0,18612.0,18866.0,19054.0,19242.0,19515.0,19651.0,19759.0,19723.0,19546.0,19305.0
3777,31450.0,31714.0,31943.0,32084.0,32247.0,32391.0,32543.0,32863.0,32785.0,33079.0,33193.0,33531.0,33867.0,34106.0,34359.0,34712.0,34990.0,35322.0,35497.0,35463.0,35364.0
3778,6263.0,6248.0,6250.0,6251.0,6267.0,6271.0,6299.0,6279.0,6250.0,6219.0,6219.0,6270.0,6298.0,6349.0,6404.0,6474.0,6546.0,6640.0,6678.0,6679.0,6768.0
3779,6263.0,6248.0,6250.0,6251.0,6267.0,6271.0,6299.0,6279.0,6250.0,6219.0,6219.0,6270.0,6298.0,6349.0,6404.0,6474.0,6546.0,6640.0,6678.0,6679.0,6768.0
3781,16964.0,17062.0,17173.0,17332.0,17454.0,17628.0,17699.0,17793.0,17902.0,17969.0,18012.0,18072.0,18144.0,18241.0,18375.0,18580.0,18677.0,18759.0,18821.0,18808.0,18797.0
3782,32504.0,32574.0,32649.0,32774.0,32846.0,33015.0,33191.0,33403.0,33612.0,33751.0,33804.0,33908.0,33996.0,34097.0,34232.0,34516.0,34612.0,34684.0,34708.0,34616.0,34425.0
3783,16964.0,17062.0,17173.0,17332.0,17454.0,17628.0,17699.0,17793.0,17902.0,17969.0,18012.0,18072.0,18144.0,18241.0,18375.0,18580.0,18677.0,18759.0,18821.0,18808.0,18797.0
3785,9787.0,9769.0,9764.0,9762.0,9769.0,9778.0,9843.0,9903.0,9974.0,10035.0,10060.0,10062.0,10064.0,10065.0,10066.0,10109.0,10079.0,10066.0,10042.0,9940.0,9771.0
3786,9787.0,9769.0,9764.0,9762.0,9769.0,9778.0,9843.0,9903.0,9974.0,10035.0,10060.0,10062.0,10064.0,10065.0,10066.0,10109.0,10079.0,10066.0,10042.0,9940.0,9771.0
3787,9787.0,9769.0,9764.0,9762.0,9769.0,9778.0,9843.0,9903.0,9974.0,10035.0,10060.0,10062.0,10064.0,10065.0,10066.0,10109.0,10079.0,10066.0,10042.0,9940.0,9771.0
3788,15540.0,15512.0,15476.0,15442.0,15392.0,15387.0,15492.0,15610.0,15710.0,15782.0,15792.0,15836.0,15852.0,15856.0,15857.0,15936.0,15935.0,15925.0,15887.0,15808.0,15628.0
3789,9787.0,9769.0,9764.0,9762.0,9769.0,9778.0,9843.0,9903.0,9974.0,10035.0,10060.0,10062.0,10064.0,10065.0,10066.0,10109.0,10079.0,10066.0,10042.0,9940.0,9771.0
3791,9787.0,9769.0,9764.0,9762.0,9769.0,9778.0,9843.0,9903.0,9974.0,10035.0,10060.0,10062.0,10064.0,10065.0,10066.0,10109.0,10079.0,10066.0,10042.0,9940.0,9771.0
3792,15540.0,15512.0,15476.0,15442.0,15392.0,15387.0,15492.0,15610.0,15710.0,15782.0,15792.0,15836.0,15852.0,15856.0,15857.0,15936.0,15935.0,15925.0,15887.0,15808.0,15628.0
3793,15540.0,15512.0,15476.0,15442.0,15392.0,15387.0,15492.0,15610.0,15710.0,15782.0,15792.0,15836.0,15852.0,15856.0,15857.0,15936.0,15935.0,15925.0,15887.0,15808.0,15628.0
3795,15540.0,15512.0,15476.0,15442.0,15392.0,15387.0,15492.0,15610.0,15710.0,15782.0,15792.0,15836.0,15852.0,15856.0,15857.0,15936.0,15935.0,15925.0,15887.0,15808.0,15628.0
3796,16508.0,16568.0,16583.0,16591.0,16598.0,16711.0,16799.0,16912.0,17121.0,17205.0,17261.0,17353.0,17468.0,17587.0,17739.0,17965.0,18031.0,18080.0,18034.0,17915.0,17822.0
3797,15932.0,15928.0,15865.0,15831.0,15788.0,15820.0,15949.0,16078.0,16227.0,16318.0,16347.0,16409.0,16460.0,16496.0,16537.0,16622.0,16717.0,16849.0,16944.0,16984.0,16948.0
3799,16105.0,16104.0,16042.0,16010.0,15972.0,16007.0,16143.0,16280.0,16440.0,16537.0,16568.0,16622.0,16666.0,16695.0,16729.0,16806.0,16910.0,17055.0,17159.0,17208.0,17188.0
3803,14399.0,14844.0,15308.0,15711.0,16134.0,16311.0,16531.0,16923.0,17393.0,17678.0,17844.0,18134.0,18409.0,18729.0,19034.0,19518.0,19787.0,20057.0,20278.0,20312.0,19913.0
3804,16164.0,16346.0,16532.0,16699.0,16844.0,16898.0,17024.0,17190.0,17467.0,17571.0,17630.0,17793.0,17947.0,18136.0,18338.0,18636.0,18723.0,18790.0,18746.0,18684.0,18405.0
3806,24516.0,25188.0,26017.0,26821.0,27488.0,27935.0,28319.0,29021.0,29658.0,30005.0,30258.0,30560.0,30860.0,31167.0,31523.0,32007.0,32176.0,32202.0,32234.0,32038.0,31497.0
3808,16964.0,17062.0,17173.0,17332.0,17454.0,17628.0,17699.0,17793.0,17902.0,17969.0,18012.0,18072.0,18144.0,18241.0,18375.0,18580.0,18677.0,18759.0,18821.0,18808.0,18797.0
3810,16964.0,17062.0,17173.0,17332.0,17454.0,17628.0,17699.0,17793.0,17902.0,17969.0,18012.0,18072.0,18144.0,18241.0,18375.0,18580.0,18677.0,18759.0,18821.0,18808.0,18797.0
3812,16964.0,17062.0,17173.0,17332.0,17454.0,17628.0,17699.0,17793.0,17902.0,17969.0,18012.0,18072.0,18144.0,18241.0,18375.0,18580.0,18677.0,18759.0,18821.0,18808.0,18797.0
3816,9882.0,10015.0,10130.0,10340.0,10472.0,10734.0,11020.0,11315.0,11832.0,12599.0,13323.0,14046.0,14678.0,15201.0,15787.0,16435.0,17107.0,17762.0,18422.0,19164.0,19790.0
3818,29821.0,30092.0,30393.0,30795.0,31246.0,31866.0,32471.0,33131.0,34049.0,35267.0,36340.0,37389.0,38382.0,39278.0,40331.0,41618.0,43028.0,44493.0,46022.0,47642.0,49409.0
3820,14203.0,14327.0,14501.0,14654.0,14959.0,15275.0,15561.0,15902.0,16225.0,16632.0,16964.0,17284.0,17635.0,18004.0,18466.0,19088.0,19753.0,20478.0,21251.0,22055.0,23080.0
3821,26051.0,26143.0,26330.0,26477.0,26764.0,27183.0,27640.0,28190.0,28842.0,29615.0,30183.0,30613.0,31098.0,31590.0,32200.0,33011.0,33901.0,34783.0,35698.0,36631.0,37932.0
3822,20315.0,20393.0,20568.0,20676.0,20949.0,21326.0,21750.0,22276.0,22850.0,23579.0,24130.0,24554.0,25029.0,25517.0,26122.0,26916.0,27733.0,28530.0,29349.0,30208.0,31393.0
3823,20315.0,20393.0,20568.0,20676.0,20949.0,21326.0,21750.0,22276.0,22850.0,23579.0,24130.0,24554.0,25029.0,25517.0,26122.0,26916.0,27733.0,28530.0,29349.0,30208.0,31393.0
3824,6112.0,6066.0,6067.0,6022.0,5990.0,6051.0,6189.0,6374.0,6625.0,6947.0,7166.0,7270.0,7394.0,7513.0,7656.0,7828.0,7980.0,8052.0,8098.0,8153.0,8313.0
3825,33488.0,33494.0,33488.0,33435.0,33271.0,33302.0,33327.0,33539.0,33866.0,34349.0,34651.0,34748.0,34876.0,34976.0,35134.0,35406.0,35691.0,35912.0,36148.0,36398.0,36806.0
3831,5736.0,5750.0,5762.0,5801.0,5815.0,5857.0,5890.0,5914.0,5992.0,6036.0,6053.0,6059.0,6069.0,6073.0,6078.0,6095.0,6168.0,6253.0,6349.0,6423.0,6539.0
3832,5736.0,5750.0,5762.0,5801.0,5815.0,5857.0,5890.0,5914.0,5992.0,6036.0,6053.0,6059.0,6069.0,6073.0,6078.0,6095.0,6168.0,6253.0,6349.0,6423.0,6539.0
3833,21668.0,21678.0,21627.0,21632.0,21603.0,21677.0,21839.0,21992.0,22219.0,22354.0,22400.0,22468.0,22529.0,22569.0,22615.0,22717.0,22885.0,23102.0,23293.0,23407.0,23487.0
3835,15903.0,15870.0,15976.0,15975.0,16016.0,16080.0,16307.0,16614.0,17018.0,17482.0,17844.0,18105.0,18333.0,18519.0,18733.0,19030.0,19210.0,19369.0,19500.0,19570.0,19747.0
3840,25775.0,25633.0,25439.0,25233.0,25164.0,25154.0,25249.0,25380.0,25493.0,25696.0,25870.0,25832.0,25783.0,25687.0,25623.0,25618.0,25649.0,25726.0,25836.0,26021.0,26248.0
3842,11430.0,11365.0,11289.0,11232.0,11220.0,11218.0,11265.0,11327.0,11385.0,11489.0,11568.0,11567.0,11579.0,11576.0,11574.0,11594.0,11607.0,11632.0,11679.0,11763.0,11855.0
3844,26136.0,25992.0,25778.0,25631.0,25530.0,25494.0,25528.0,25641.0,25822.0,25971.0,26038.0,26104.0,26176.0,26214.0,26269.0,26399.0,26498.0,26582.0,26687.0,26811.0,27011.0
3847,10127.0,10054.0,9962.0,9877.0,9819.0,9797.0,9810.0,9850.0,9959.0,9992.0,9993.0,10034.0,10072.0,10091.0,10110.0,10162.0,10254.0,10328.0,10382.0,10399.0,10465.0
3850,30508.0,30431.0,30394.0,30429.0,30543.0,30703.0,30906.0,31166.0,31399.0,31664.0,31938.0,32265.0,32508.0,32717.0,32923.0,33231.0,33477.0,33740.0,34112.0,34499.0,34853.0
3851,40635.0,40485.0,40356.0,40306.0,40362.0,40500.0,40716.0,41016.0,41358.0,41656.0,41931.0,42299.0,42580.0,42808.0,43033.0,43393.0,43731.0,44068.0,44494.0,44898.0,45318.0
3852,3830.0,3782.0,3751.0,3721.0,3700.0,3685.0,3730.0,3769.0,3806.0,3861.0,3902.0,4008.0,4103.0,4184.0,4269.0,4367.0,4446.0,4522.0,4655.0,4777.0,4901.0
3854,9020.0,9001.0,8929.0,8908.0,8845.0,8827.0,8810.0,8871.0,8986.0,9063.0,9141.0,9202.0,9252.0,9289.0,9344.0,9434.0,9490.0,9517.0,9539.0,9510.0,9600.0
3856,9020.0,9001.0,8929.0,8908.0,8845.0,8827.0,8810.0,8871.0,8986.0,9063.0,9141.0,9202.0,9252.0,9289.0,9344.0,9434.0,9490.0,9517.0,9539.0,9510.0,9600.0
3857,22022.0,21977.0,21887.0,21892.0,21868.0,21903.0,21967.0,22134.0,22357.0,22551.0,22736.0,22891.0,22991.0,23093.0,23217.0,23407.0,23615.0,23761.0,23939.0,24084.0,24293.0
3858,17469.0,17430.0,17386.0,17396.0,17403.0,17449.0,17540.0,17697.0,17906.0,18089.0,18288.0,18416.0,18493.0,18572.0,18657.0,18788.0,19002.0,19163.0,19336.0,19458.0,19625.0
3859,13002.0,12976.0,12958.0,12984.0,13023.0,13076.0,13157.0,13263.0,13371.0,13488.0,13595.0,13689.0,13739.0,13804.0,13873.0,13973.0,14125.0,14244.0,14400.0,14574.0,14693.0
3860,13002.0,12976.0,12958.0,12984.0,13023.0,13076.0,13157.0,13263.0,13371.0,13488.0,13595.0,13689.0,13739.0,13804.0,13873.0,13973.0,14125.0,14244.0,14400.0,14574.0,14693.0
3862,23767.0,23763.0,23763.0,23856.0,23997.0,24127.0,24253.0,24389.0,24541.0,24725.0,24906.0,25223.0,25468.0,25709.0,25948.0,26266.0,26555.0,26797.0,27126.0,27485.0,27855.0
3864,6909.0,6979.0,7028.0,7125.0,7248.0,7341.0,7340.0,7330.0,7337.0,7348.0,7380.0,7498.0,7599.0,7695.0,7781.0,7902.0,7960.0,8007.0,8048.0,8111.0,8238.0
3865,6909.0,6979.0,7028.0,7125.0,7248.0,7341.0,7340.0,7330.0,7337.0,7348.0,7380.0,7498.0,7599.0,7695.0,7781.0,7902.0,7960.0,8007.0,8048.0,8111.0,8238.0
3869,11430.0,11365.0,11289.0,11232.0,11220.0,11218.0,11265.0,11327.0,11385.0,11489.0,11568.0,11567.0,11579.0,11576.0,11574.0,11594.0,11607.0,11632.0,11679.0,11763.0,11855.0
3870,26907.0,26795.0,26758.0,26676.0,26711.0,26696.0,26836.0,27010.0,27229.0,27443.0,27575.0,27737.0,27863.0,27931.0,28002.0,28167.0,28238.0,28382.0,28550.0,28718.0,28845.0
3871,35605.0,35477.0,35463.0,35380.0,35403.0,35468.0,35744.0,36130.0,36614.0,37211.0,37678.0,38101.0,38476.0,38761.0,39081.0,39521.0,39786.0,40022.0,40293.0,40609.0,40979.0
3873,10127.0,10054.0,9962.0,9877.0,9819.0,9797.0,9810.0,9850.0,9959.0,9992.0,9993.0,10034.0,10072.0,10091.0,10110.0,10162.0,10254.0,10328.0,10382.0,10399.0,10465.0
3874,5686.0,5626.0,5560.0,5491.0,5465.0,5449.0,5453.0,5443.0,5451.0,5419.0,5329.0,5335.0,5345.0,5349.0,5351.0,5371.0,5401.0,5433.0,5469.0,5538.0,5556.0
3875,23627.0,23850.0,24055.0,24414.0,24718.0,25077.0,25382.0,25631.0,25925.0,26238.0,26492.0,26939.0,27380.0,27886.0,28505.0,29175.0,29573.0,29990.0,30306.0,30432.0,30783.0
3878,16718.0,16871.0,17027.0,17289.0,17470.0,17736.0,18042.0,18301.0,18588.0,18890.0,19112.0,19441.0,19781.0,20191.0,20724.0,21273.0,21613.0,21983.0,22258.0,22321.0,22545.0
3880,8468.0,8545.0,8589.0,8668.0,8708.0,8759.0,8926.0,9069.0,9268.0,9431.0,9556.0,9769.0,9990.0,10218.0,10469.0,10741.0,10897.0,11114.0,11385.0,11560.0,11798.0
